precio,tipo_inmueble,numero_habitaciones,numero_banos,metros_cuadrados,barrio_ubicacion
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en conquistadores, medellín"
$ 2.500.000,"Casa en Medellín, Antioquia",4 Habs. ,2 Baños,98 m²,"Casa en arriendo en laureles, medellín"
$ 5.250.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en robledo, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,54 m²,"Apartamento en arriendo en laureles, medellín"
$ 10.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,5 Baños,320 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.500.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Casa en arriendo en san antonio de prado, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,76 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,88 m²,"Apartamento en arriendo en calasanz parte alta, medellín"
$ 2.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en cuarta brigada, medellín"
$ 820.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,96 m²,"Apartamento en arriendo en robledo, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,67 m²,"Apartamento en arriendo en ciudad del río, medellín"
$ 7.100.000,"Apartamento en Medellín, Antioquia",2 Habs. ,4 Baños,117 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.600.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,168 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,120 m²,"Apartamento en arriendo en laureles, medellín"
$ 8.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,118 m²,"Apartamento en arriendo en los balsos, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,45 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en belén san bernardo, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,66 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.750.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,51 m²,"Apartamento en arriendo en calasanz, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,188 m²,"Apartamento en arriendo en la candelaria, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,55 m²,"Apartamento en arriendo en los naranjos, medellín"
$ 3.650.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,50 m²,"Apartamento en arriendo en bosques de san pablo, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,Apartamento en arriendo en medellín
$ 1.500.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Casa en arriendo en san antonio de prado, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,76 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,88 m²,"Apartamento en arriendo en calasanz parte alta, medellín"
$ 2.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en cuarta brigada, medellín"
$ 820.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,96 m²,"Apartamento en arriendo en robledo, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,94 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 5.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en laureles, medellín"
$ 4.600.000,"Apartamento en Medellín, Antioquia",4 Habs. ,4 Baños,168 m²,"Apartamento en arriendo en laureles, medellín"
$ 5.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,150 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.450.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,37 m²,"Apartamento en arriendo en centro, medellín"
$ 1.400.000,"Casa en Medellín, Antioquia",3 Habs. ,1 Baño,58 m²,"Casa en arriendo en enciso, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,89 m²,Apartamento en arriendo en medellín
$ 3.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en san joaquin, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,76 m²,"Apartamento en arriendo en laureles, medellín"
$ 2.500.000,"Casa en Medellín, Antioquia",4 Habs. ,2 Baños,98 m²,"Casa en arriendo en laureles, medellín"
$ 5.250.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en robledo, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,54 m²,"Apartamento en arriendo en laureles, medellín"
$ 7.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,100 m²,"Apartamento en arriendo en san diego, medellín"
$ 10.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,5 Baños,320 m²,"Apartamento en arriendo en laureles, medellín"
$ 8.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,127 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en belén, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en conquistadores, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.950.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,Apartamento en arriendo en medellín
$ 2.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en belén, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en santa rosa de lima, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en barrio cristóbal, medellín"
$ 2.350.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,62 m²,"Apartamento en arriendo en calasanz, medellín"
$ 1.400.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,45 m²,"Apartamento en arriendo en alfonso lopez, medellín"
$ 3.100.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en belén, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en calasanz, medellín"
$ 4.000.000,"Casa en Medellín, Antioquia",5 Habs. ,4 Baños,200 m²,"Casa en arriendo en belen la palma, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,58 m²,"Apartamento en arriendo en boston, medellín"
$ 7.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,5 Baños,180 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.950.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,Apartamento en arriendo en medellín
$ 2.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en belén, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en santa rosa de lima, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,40 m²,"Apartamento en arriendo en barrio cristóbal, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,85 m²,Apartamento en arriendo en medellín
$ 1.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,54 m²,Apartamento en arriendo en medellín
$ 3.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en conquistadores, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,Apartamento en arriendo en medellín
$ 7.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,133 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,44 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 4.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en los colores, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",1 Hab ,2 Baños,60 m²,"Apartamento en arriendo en patio bonito, medellín"
$ 4.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,116 m²,"Apartamento en arriendo en belen la palma, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,85 m²,Apartamento en arriendo en medellín
$ 1.500.000,"Casa en Medellín, Antioquia",3 Habs. ,1 Baño,70 m²,"Casa en arriendo en gerona, medellín"
$ 2.500.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,110 m²,"Casa en arriendo en belén rosales, medellín"
$ 3.550.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,68 m²,Apartamento en arriendo en medellín
$ 1.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,48 m²,"Apartamento en arriendo en san cristobal, medellín"
$ 4.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,116 m²,"Apartamento en arriendo en belen la palma, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,85 m²,Apartamento en arriendo en medellín
$ 1.500.000,"Casa en Medellín, Antioquia",3 Habs. ,1 Baño,70 m²,"Casa en arriendo en gerona, medellín"
$ 2.500.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,110 m²,"Casa en arriendo en belén rosales, medellín"
$ 1.380.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,60 m²,"Apartamento en arriendo en aranjuez, medellín"
$ 10.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,230 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en los colores, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",1 Hab ,2 Baños,60 m²,"Apartamento en arriendo en patio bonito, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,58 m²,"Apartamento en arriendo en vía las palmas, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en belén san bernardo, medellín"
$ 25.000.000,"Casa en Medellín, Antioquia",9 Habs. ,7 Baños,850 m²,"Casa en arriendo en la linde, medellín"
$ 1.800.000,"Casa en Medellín, Antioquia",4 Habs. ,1 Baño,120 m²,"Casa en arriendo en las palmas, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",4 Habs. ,3 Baños,137 m²,"Apartamento en arriendo en belén, medellín"
$ 17.000.000,"Casa en Medellín, Antioquia",3 Habs. ,3 Baños,211 m²,Casa en arriendo en medellín
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en conquistadores, medellín"
$ 5.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,114 m²,"Apartamento en arriendo en el poblado, envigado"
$ 9.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,120 m²,"Apartamento en arriendo en zuñiga, envigado"
$ 1.650.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,52 m²,"Apartamento en arriendo en robledo, medellín"
$ 8.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,140 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en calasanz, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,140 m²,"Apartamento en arriendo en conquistadores, medellín"
$ 2.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,Apartamento en arriendo en medellín
$ 8.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,115 m²,"Apartamento en arriendo en castropol, medellín"
$ 2.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en urbanizacion metropolitana, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,64 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en pajarito, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",4 Habs. ,3 Baños,119 m²,"Apartamento en arriendo en estadio, medellín"
$ 1.150.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,42 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,4 Baños,130 m²,"Apartamento en arriendo en los colores, medellín"
$ 3.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,104 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 1.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,80 m²,"Apartamento en arriendo en belén san bernardo, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,65 m²,"Apartamento en arriendo en la gloria, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,250 m²,"Casa en arriendo en laureles, medellín"
$ 4.000.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,200 m²,"Casa en arriendo en los colores, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,5 Baños,350 m²,"Casa en arriendo en los parra, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en belén, medellín"
$ 1.550.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,67 m²,"Apartamento en arriendo en pajarito, medellín"
$ 4.500.000,"Casa en Medellín, Antioquia",3 Habs. ,3 Baños,160 m²,"Casa en arriendo en belén aliadas, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 3.156.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en laureles, medellín"
$ 1.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,1 Baño,65 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 7.000.000,"Casa en Medellín, Antioquia",4 Habs. ,2 Baños,220 m²,"Casa en arriendo en estadio, medellín"
$ 13.609.197,"Casa en Medellín, Antioquia",3 Habs. ,4 Baños,341 m²,"Casa en arriendo en alejandria, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en la pilarica, medellín"
$ 4.200.000,"Casa en Medellín, Antioquia",4 Habs. ,2 Baños,190 m²,"Casa en arriendo en belen alameda, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en laureles, medellín"
$ 2.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,55 m²,"Apartamento en arriendo en calasanz, medellín"
$ 2.400.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en belén, medellín"
$ 15.000.000,"Casa en Medellín, Antioquia",3 Habs. ,5 Baños,300 m²,"Casa en arriendo en zuñiga, envigado"
$ 2.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en la gloria, medellín"
$ 5.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.900.000,"Apartamento en Medellín, Antioquia",4 Habs. ,3 Baños,170 m²,"Apartamento en arriendo en laureles, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",5 Habs. ,4 Baños,330 m²,"Casa en arriendo en san lucas, medellín"
$ 1.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,96 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 4.900.000,"Casa en Medellín, Antioquia",6 Habs. ,3 Baños,160 m²,"Casa en arriendo en laureles, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,5 Baños,350 m²,"Casa en arriendo en el poblado, medellín"
$ 3.400.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,46 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,76 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,101 m²,"Apartamento en arriendo en la frontera, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,76 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,96 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 4.900.000,"Casa en Medellín, Antioquia",6 Habs. ,3 Baños,160 m²,"Casa en arriendo en laureles, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en laureles, medellín"
$ 6.250.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,116 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en san diego, medellín"
$ 15.000.000,"Apartamento en Medellín, Antioquia",5 Habs. ,6 Baños,425 m²,"Apartamento en arriendo en el tesoro, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,90 m²,Apartamento en arriendo en medellín
$ 6.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,68 m²,Apartamento en arriendo en medellín
$ 2.600.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,80 m²,"Apartamento en arriendo en belén, medellín"
$ 2.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en calasanz, medellín"
$ 2.700.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en calasanz, medellín"
$ 1.550.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,55 m²,"Apartamento en arriendo en robledo, medellín"
$ 5.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,60 m²,Apartamento en arriendo en medellín
$ 1.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,64 m²,Apartamento en arriendo en medellín
$ 3.000.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.800.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,40 m²,"Apartamento en arriendo en laureles, medellín"
$ 4.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,108 m²,"Apartamento en arriendo en el poblado, medellín"
$ 4.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,117 m²,"Apartamento en arriendo en castropol, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,3 Baños,80 m²,"Apartamento en arriendo en santa mónica, medellín"
$ 4.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.400.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,Apartamento en arriendo en medellín
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,77 m²,"Apartamento en arriendo en las palmas, medellín"
$ 1.150.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,48 m²,"Apartamento en arriendo en san antonio de prado, medellín"
$ 2.950.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en calasanz, medellín"
$ 4.700.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,92 m²,"Apartamento en arriendo en laureles, medellín"
$ 3.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,65 m²,"Apartamento en arriendo en el poblado, medellín"
$ 1.850.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en calasanz, medellín"
$ 2.600.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,60 m²,"Apartamento en arriendo en san german, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en la castellana, medellín"
$ 820.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,40 m²,"Apartamento en arriendo en manrique central, medellín"
$ 3.000.000,"Casa en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Casa en arriendo en belén rosales, medellín"
$ 4.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,94 m²,"Apartamento en arriendo en belén, medellín"
$ 5.200.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,110 m²,"Apartamento en arriendo en vía las palmas, medellín"
$ 3.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,90 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en simon bolivar, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,1 m²,"Apartamento en arriendo en belén, medellín"
$ 1.700.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,55 m²,"Apartamento en arriendo en el chagualo, medellín"
$ 7.500.000,"Apartamento en Medellín, Antioquia",5 Habs. ,4 Baños,142 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.600.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Casa en arriendo en bosques de san pablo, medellín"
$ 1.050.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,45 m²,"Apartamento en arriendo en laureles, medellín"
$ 2.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,3 Baños,76 m²,"Apartamento en arriendo en granada, medellín"
$ 4.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,61 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,85 m²,Apartamento en arriendo en medellín
$ 2.900.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,77 m²,"Apartamento en arriendo en calasanz, medellín"
$ 7.500.000,"Casa en Medellín, Antioquia",6 Habs. ,4 Baños,200 m²,"Casa en arriendo en florida nueva, medellín"
$ 1.100.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en campo valdes no.1, medellín"
$ 12.000.000,"Casa en Medellín, Antioquia",4 Habs. ,3 Baños,250 m²,"Casa en arriendo en laureles, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,57 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en el poblado, medellín"
$ 2.300.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,38 m²,"Apartamento en arriendo en el velodromo, medellín"
$ 2.700.000,"Casa en Medellín, Antioquia",3 Habs. ,2 Baños,100 m²,Casa en arriendo en medellín
$ 1.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,75 m²,"Apartamento en arriendo en boston, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,86 m²,"Apartamento en arriendo en loma de los bernal, medellín"
$ 3.800.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,72 m²,"Apartamento en arriendo en santa maria de los angeles, medellín"
$ 1.100.000,"Apartamento en Medellín, Antioquia",1 Hab ,1 Baño,45 m²,"Apartamento en arriendo en manrique, medellín"
$ 2.800.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,Apartamento en arriendo en medellín
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,87 m²,"Apartamento en arriendo en asomadera no.2, medellín"
$ 1.350.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,50 m²,"Apartamento en arriendo en sevilla, medellín"
$ 2.100.000,"Apartamento en Medellín, Antioquia",2 Habs. ,1 Baño,38 m²,"Apartamento en arriendo en el velodromo, medellín"
$ 5.250.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en el poblado, medellín"
$ 3.200.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,80 m²,"Apartamento en arriendo en belén rosales, medellín"
$ 1.900.000,"Apartamento en Medellín, Antioquia",2 Habs. ,2 Baños,79 m²,"Apartamento en arriendo en la america, medellín"
$ 3.500.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,70 m²,"Apartamento en arriendo en rodeo alto, medellín"
$ 3.000.000,"Apartamento en Medellín, Antioquia",3 Habs. ,2 Baños,85 m²,"Apartamento en arriendo en loma de los bernal, medellín"
